17:36:10.0;0.668;1.199;;;;;;
17:36:11.0;16.517;1.204;;;;;;
17:36:12.0;17.669;1.203;;;;;;
17:36:13.0;16.282;1.206;;;;;;
17:36:14.0;25.348;1.207;;;;;;
17:36:15.0;32.948;1.209;;;;;;
17:36:16.0;31.694;1.206;;;;;;
17:36:17.0;35.196;1.206;;;;;;
17:36:18.0;37.106;1.21;;;;;;
17:36:19.0;31.917;1.209;;;;;;
17:36:20.0;18.925;1.208;;;;;;
17:36:21.0;18.275;1.208;;;;;;
17:36:22.0;16.731;1.206;;;;;;
17:36:23.0;21.019;1.223;;;;;;
17:36:24.0;25.964;1.21;;;;;;
17:36:25.0;22.194;1.213;;;;;;
17:36:26.0;16.517;1.213;;;;;;
17:36:27.0;15.917;1.209;;;;;;
17:36:28.0;18.333;1.21;;;;;;
17:36:29.0;32.572;1.21;;;;;;
17:36:30.0;31.491;1.208;;;;;;
17:36:31.0;29.134;1.209;;;;;;
17:36:32.0;20.584;1.209;;;;;;
17:36:33.0;18.076;1.21;;;;;;
17:36:34.0;21.382;1.213;;;;;;
17:36:35.0;22.94;1.21;;;;;;
17:36:36.0;22.25;1.209;;;;;;
17:36:37.0;36.065;1.212;;;;;;
17:36:38.0;20.918;1.211;;;;;;
17:36:39.0;17.43;1.211;;;;;;
17:36:40.0;22.658;1.212;;;;;;
17:36:41.0;16.815;1.211;;;;;;
17:36:42.0;20.61;1.209;;;;;;
17:36:43.0;18.87;1.21;;;;;;
17:36:44.0;22.49;1.209;;;;;;
17:36:45.0;21.744;1.209;;;;;;
17:36:46.0;22.292;1.209;;;;;;
17:36:47.0;22.208;1.21;;;;;;
17:36:48.0;23.876;1.209;;;;;;
17:36:49.0;32.826;1.21;;;;;;
17:36:50.0;39.799;1.212;;;;;;
17:36:51.0;28.335;1.212;;;;;;
17:36:52.0;18.963;1.209;;;;;;
17:36:53.0;18.565;1.209;;;;;;
17:36:54.0;18.441;1.209;;;;;;
17:36:55.0;18.424;1.209;;;;;;
17:36:56.0;26.481;1.208;;;;;;
17:36:57.0;19.923;1.207;;;;;;
17:36:58.0;19.691;1.209;;;;;;
17:36:59.0;16.24;1.21;;;;;;
17:37:00.0;21.882;1.21;;;;;;
17:37:01.0;19.615;1.209;;;;;;
17:37:02.0;21.012;1.207;;;;;;
17:37:03.0;17.49;1.209;;;;;;
17:37:04.0;37.008;1.221;;;;;;
17:37:05.0;40.564;1.211;;;;;;
17:37:06.0;29.093;1.213;;;;;;
17:37:07.0;25.578;1.21;;;;;;
17:37:08.0;36.352;1.212;;;;;;
17:37:09.0;26.86;1.21;;;;;;
17:37:10.0;19.974;1.209;;;;;;
17:37:11.0;22.081;1.208;;;;;;
17:37:12.0;40.782;1.209;;;;;;
17:37:13.0;35.949;1.21;;;;;;
17:37:14.0;22.25;1.212;;;;;;
17:37:15.0;21.788;1.213;;;;;;
17:37:16.0;17.774;1.21;;;;;;
17:37:17.0;18.693;1.211;;;;;;
17:37:18.0;23.366;1.211;;;;;;
17:37:19.0;21.871;1.212;;;;;;
17:37:20.0;16.94;1.21;;;;;;
17:37:21.0;23.096;1.21;;;;;;
17:37:22.0;20.539;1.211;;;;;;
17:37:23.0;44.569;1.213;;;;;;
17:37:24.0;35.019;1.211;;;;;;
17:37:25.0;22.94;1.211;;;;;;
17:37:26.0;17.797;1.209;;;;;;
17:37:27.0;28.855;1.21;;;;;;
17:37:28.0;18.911;1.209;;;;;;
17:37:29.0;19.693;1.21;;;;;;
17:37:30.0;24.269;1.211;;;;;;
17:37:31.0;31.939;1.213;;;;;;
17:37:32.0;30.445;1.23;;;;;;
17:37:33.0;19.723;1.233;;;;;;
17:37:34.0;19.873;1.227;;;;;;
17:37:35.0;35.524;1.225;;;;;;
17:37:36.0;30.179;1.214;;;;;;
17:37:37.0;25.44;1.214;;;;;;
17:37:38.0;23.096;1.213;;;;;;
17:37:39.0;23.857;1.211;;;;;;
17:37:40.0;25.888;1.213;;;;;;
17:37:41.0;23.358;1.215;;;;;;
17:37:42.0;22.443;1.222;;;;;;
17:37:43.0;22.264;1.215;;;;;;
17:37:44.0;18.663;1.212;;;;;;
17:37:45.0;21.717;1.215;;;;;;
17:37:46.0;22.137;1.217;;;;;;
17:37:47.0;18.773;1.216;;;;;;
17:37:48.0;22.151;1.214;;;;;;
17:37:49.0;21.177;1.219;;;;;;
17:37:50.0;31.051;1.217;;;;;;
17:37:51.0;32.08;1.215;;;;;;
17:37:52.0;21.957;1.216;;;;;;
17:37:53.0;17.564;1.214;;;;;;
17:37:54.0;18.956;1.216;;;;;;
17:37:55.0;22.023;1.217;;;;;;
17:37:56.0;17.413;1.217;;;;;;
17:37:57.0;20.711;1.216;;;;;;
17:37:58.0;24.116;1.216;;;;;;
17:37:59.0;17.25;1.214;;;;;;
17:38:00.0;19.923;1.213;;;;;;
17:38:01.0;28.947;1.215;;;;;;
17:38:02.0;32.575;1.213;;;;;;
17:38:03.0;19.721;1.213;;;;;;
17:38:04.0;20.558;1.215;;;;;;
17:38:05.0;20.592;1.213;;;;;;
17:38:06.0;37.468;1.219;;;;;;
17:38:07.0;31.392;1.217;;;;;;
17:38:08.0;36.632;1.215;;;;;;
17:38:09.0;39.135;1.215;;;;;;
17:38:10.0;32.005;1.213;;;;;;
17:38:11.0;19.416;1.215;;;;;;
17:38:12.0;24.646;1.214;;;;;;
17:38:13.0;21.428;1.212;;;;;;
17:38:14.0;21.694;1.213;;;;;;
17:38:15.0;28.443;1.215;;;;;;
17:38:16.0;18.274;1.235;;;;;;
17:38:17.0;24.967;1.222;;;;;;
17:38:18.0;32.692;1.219;;;;;;
17:38:19.0;41.56;1.219;;;;;;
17:38:20.0;30.089;1.216;;;;;;
17:38:21.0;23.846;1.215;;;;;;
17:38:22.0;20.05;1.218;;;;;;
17:38:23.0;21.355;1.215;;;;;;
17:38:24.0;22.451;1.214;;;;;;
17:38:25.0;19.687;1.215;;;;;;
17:38:26.0;23.205;1.213;;;;;;
17:38:27.0;18.297;1.21;;;;;;
17:38:28.0;19.437;1.213;;;;;;
17:38:29.0;19.383;1.213;;;;;;
17:38:30.0;22.236;1.213;;;;;;
17:38:31.0;19.383;1.213;;;;;;
17:38:32.0;20;1.215;;;;;;
17:38:33.0;20.308;1.215;;;;;;
17:38:34.0;25.802;1.214;;;;;;
17:38:35.0;32.233;1.214;;;;;;
17:38:36.0;16.58;1.213;;;;;;
17:38:37.0;18.619;1.213;;;;;;
17:38:38.0;21.065;1.214;;;;;;
17:38:39.0;18.908;1.215;;;;;;
17:38:40.0;32.412;1.22;;;;;;
17:38:41.0;47.132;1.215;;;;;;
17:38:42.0;36.917;1.213;;;;;;
17:38:43.0;22.802;1.213;;;;;;
17:38:44.0;22.824;1.212;;;;;;
17:38:45.0;20.822;1.211;;;;;;
17:38:46.0;19.437;1.212;;;;;;
17:38:47.0;30.68;1.214;;;;;;
17:38:48.0;24.393;1.214;;;;;;
17:38:49.0;29.898;1.213;;;;;;
17:38:50.0;19.483;1.213;;;;;;
17:38:51.0;21.336;1.213;;;;;;
17:38:53.0;17.609;1.208;;;;;;
17:38:54.0;18.782;1.21;;;;;;
17:38:55.0;25.064;1.212;;;;;;
17:38:56.0;18.532;1.212;;;;;;
17:38:57.0;14.634;1.212;;;;;;
17:38:58.0;21.262;1.233;;;;;;
17:38:59.0;19.922;1.212;;;;;;
17:39:00.0;22.349;1.213;;;;;;
17:39:01.0;20.822;1.212;;;;;;
17:39:02.0;18.508;1.214;;;;;;
17:39:03.0;20.945;1.221;;;;;;
17:39:04.0;20.667;1.215;;;;;;
17:39:05.0;32.397;1.216;;;;;;
17:39:06.0;39.124;1.215;;;;;;
17:39:07.0;47.831;1.214;;;;;;
17:39:08.0;25.696;1.213;;;;;;
17:39:09.0;20.519;1.213;;;;;;
17:39:10.0;20.663;1.214;;;;;;
17:39:11.0;22.988;1.215;;;;;;
17:39:12.0;18.451;1.22;;;;;;
17:39:13.0;20.153;1.219;;;;;;
17:39:14.0;19.509;1.215;;;;;;
17:39:15.0;19.615;1.216;;;;;;
17:39:16.0;20.41;1.213;;;;;;
17:39:17.0;17.669;1.211;;;;;;
17:39:18.0;21.711;1.212;;;;;;
17:39:19.0;19.437;1.212;;;;;;
17:39:20.0;18.181;1.213;;;;;;
17:39:21.0;6.675;1.212;;;;;;
17:39:22.0;17.237;1.213;;;;;;
17:39:23.0;23.037;1.214;;;;;;
17:39:24.0;18.967;1.213;;;;;;
17:39:25.0;20.483;1.212;;;;;;
17:39:26.0;18.95;1.213;;;;;;
17:39:27.0;21.822;1.215;;;;;;
17:39:28.0;19.102;1.215;;;;;;
17:39:29.0;20.28;1.217;;;;;;
17:39:30.0;22.813;1.215;;;;;;
17:39:31.0;31.989;1.214;;;;;;
17:39:32.0;29.548;1.213;;;;;;
17:39:33.0;20.387;1.212;;;;;;
17:39:34.0;18.668;1.211;;;;;;
17:39:35.0;19.132;1.214;;;;;;
17:39:36.0;16.925;1.213;;;;;;
17:39:37.0;15.275;1.215;;;;;;
17:39:38.0;18.343;1.214;;;;;;
17:39:39.0;21.437;1.232;;;;;;
17:39:40.0;35.994;1.215;;;;;;
17:39:41.0;37.084;1.212;;;;;;
17:39:42.0;19.48;1.214;;;;;;
17:39:43.0;18.032;1.216;;;;;;
17:39:44.0;26.02;1.216;;;;;;
17:39:45.0;20.466;1.216;;;;;;
17:39:46.0;26.429;1.214;;;;;;
17:39:47.0;21.29;1.212;;;;;;
17:39:48.0;22.093;1.213;;;;;;
17:39:49.0;26.913;1.212;;;;;;
17:39:50.0;21.994;1.21;;;;;;
17:39:51.0;24.518;1.212;;;;;;
17:39:52.0;17.631;1.216;;;;;;
17:39:53.0;19.035;1.219;;;;;;
17:39:54.0;17.419;1.217;;;;;;
17:39:55.0;20.434;1.213;;;;;;
17:39:56.0;14.69;1.215;;;;;;
17:39:57.0;20.437;1.214;;;;;;
17:39:58.0;21.153;1.217;;;;;;
17:39:59.0;21.227;1.219;;;;;;
17:40:00.0;25.064;1.223;;;;;;
17:40:01.0;31.322;1.218;;;;;;
17:40:02.0;16.688;1.216;;;;;;
17:40:03.0;17.806;1.214;;;;;;
17:40:04.0;19.029;1.216;;;;;;
17:40:05.0;26.362;1.216;;;;;;
17:40:06.0;35.446;1.218;;;;;;
17:40:07.0;35.058;1.217;;;;;;
17:40:08.0;39.108;1.219;;;;;;
17:40:09.0;47.887;1.221;;;;;;
17:40:10.0;31.852;1.222;;;;;;
17:40:11.0;42.782;1.214;;;;;;
17:40:12.0;35.959;1.213;;;;;;
17:40:13.0;29.434;1.213;;;;;;
17:40:14.0;33.723;1.212;;;;;;
17:40:15.0;39.641;1.216;;;;;;
17:40:16.0;30.299;1.216;;;;;;
17:40:17.0;24.102;1.216;;;;;;
17:40:18.0;27.506;1.216;;;;;;
17:40:19.0;19.211;1.216;;;;;;
17:40:20.0;22.451;1.233;;;;;;
17:40:21.0;22.363;1.215;;;;;;
17:40:22.0;19.667;1.216;;;;;;
17:40:23.0;18.356;1.214;;;;;;
17:40:24.0;31.713;1.216;;;;;;
17:40:25.0;40.207;1.215;;;;;;
17:40:26.0;35.368;1.217;;;;;;
17:40:27.0;40.15;1.215;;;;;;
17:40:28.0;28.136;1.214;;;;;;
17:40:29.0;16.666;1.214;;;;;;
17:40:30.0;26.962;1.216;;;;;;
17:40:31.0;22.322;1.215;;;;;;
17:40:32.0;22.094;1.215;;;;;;
17:40:33.0;23.469;1.214;;;;;;
17:40:34.0;22.064;1.216;;;;;;
17:40:35.0;24.839;1.215;;;;;;
17:40:36.0;38.601;1.215;;;;;;
17:40:37.0;40.411;1.214;;;;;;
17:40:38.0;36.143;1.216;;;;;;
17:40:39.0;44.072;1.214;;;;;;
17:40:40.0;21.604;1.212;;;;;;
17:40:41.0;21.428;1.211;;;;;;
17:40:42.0;21.656;1.213;;;;;;
17:40:43.0;21.926;1.21;;;;;;
17:40:44.0;18.275;1.215;;;;;;
17:40:45.0;17.464;1.214;;;;;;
17:40:46.0;19.083;1.218;;;;;;
17:40:47.0;19.465;1.215;;;;;;
17:40:48.0;17.117;1.215;;;;;;
17:40:50.0;23.612;1.212;;;;;;
17:40:51.0;27.203;1.212;;;;;;
17:40:52.0;20.23;1.213;;;;;;
17:40:53.0;21.173;1.214;;;;;;
17:40:54.0;23.273;1.214;;;;;;
17:40:55.0;37.197;1.216;;;;;;
17:40:56.0;22.739;1.213;;;;;;
17:40:57.0;22.136;1.217;;;;;;
17:40:58.0;21.012;1.214;;;;;;
17:40:59.0;18.877;1.217;;;;;;
17:41:00.0;27.515;1.213;;;;;;
17:41:01.0;20.93;1.212;;;;;;
17:41:02.0;21.834;1.224;;;;;;
17:41:03.0;17.789;1.213;;;;;;
17:41:04.0;18.613;1.213;;;;;;
17:41:05.0;20.532;1.216;;;;;;
17:41:06.0;17.974;1.218;;;;;;
17:41:07.0;25.35;1.216;;;;;;
17:41:08.0;29.896;1.217;;;;;;
17:41:09.0;20.959;1.215;;;;;;
17:41:10.0;22.081;1.215;;;;;;
17:41:11.0;21.2;1.215;;;;;;
17:41:12.0;25.095;1.213;;;;;;
17:41:13.0;19.64;1.214;;;;;;
17:41:14.0;18.95;1.212;;;;;;
17:41:15.0;21.455;1.214;;;;;;
17:41:16.0;35.187;1.214;;;;;;
17:41:17.0;37.612;1.214;;;;;;
17:41:18.0;34.5;1.214;;;;;;
17:41:19.0;20.205;1.213;;;;;;
17:41:20.0;17.715;1.212;;;;;;
17:41:21.0;18.193;1.213;;;;;;
17:41:22.0;20.428;1.213;;;;;;
17:41:23.0;20.698;1.214;;;;;;
17:41:24.0;33.333;1.216;;;;;;
17:41:25.0;36.246;1.217;;;;;;
17:41:26.0;32.133;1.215;;;;;;
17:41:27.0;38.333;1.215;;;;;;
17:41:28.0;23.979;1.212;;;;;;
17:41:29.0;18.925;1.215;;;;;;
17:41:30.0;19.113;1.213;;;;;;
17:41:31.0;26.463;1.213;;;;;;
17:41:32.0;29.591;1.215;;;;;;
17:41:33.0;37.989;1.217;;;;;;
17:41:34.0;23.589;1.214;;;;;;
17:41:35.0;19.151;1.215;;;;;;
17:41:36.0;19.151;1.215;;;;;;
17:41:37.0;20.891;1.215;;;;;;
17:41:38.0;17.245;1.216;;;;;;
17:41:39.0;17.346;1.215;;;;;;
17:41:40.0;19.313;1.215;;;;;;
17:41:41.0;22.919;1.215;;;;;;
17:41:42.0;22.564;1.213;;;;;;
17:41:43.0;23.291;1.215;;;;;;
17:41:44.0;8.481;1.213;;;;;;
17:41:45.0;17.994;1.213;;;;;;
17:41:46.0;21.799;1.211;;;;;;
17:41:47.0;22.306;1.213;;;;;;
17:41:48.0;21.079;1.213;;;;;;
17:41:49.0;27.365;1.214;;;;;;
17:41:50.0;39.102;1.217;;;;;;
17:41:51.0;21.683;1.215;;;;;;
17:41:52.0;18.17;1.213;;;;;;
17:41:53.0;22.265;1.213;;;;;;
17:41:54.0;22.193;1.212;;;;;;
17:41:55.0;23.264;1.212;;;;;;
17:41:56.0;24.355;1.212;;;;;;
17:41:57.0;17.419;1.216;;;;;;
17:41:59.0;23.35;1.214;;;;;;
17:42:00.0;18.485;1.215;;;;;;
17:42:01.0;18.884;1.214;;;;;;
17:42:02.0;26.598;1.213;;;;;;
17:42:03.0;21.025;1.214;;;;;;
17:42:04.0;32.994;1.213;;;;;;
17:42:05.0;40.636;1.214;;;;;;
17:42:06.0;30.689;1.213;;;;;;
17:42:07.0;19.206;1.216;;;;;;
17:42:08.0;19.44;1.211;;;;;;
17:42:09.0;19.416;1.213;;;;;;
17:42:10.0;19.059;1.213;;;;;;
17:42:11.0;24.3;1.213;;;;;;
17:42:12.0;35.069;1.213;;;;;;
17:42:13.0;23.037;1.213;;;;;;
17:42:14.0;20.332;1.213;;;;;;
17:42:15.0;18.901;1.214;;;;;;
17:42:16.0;22.56;1.237;;;;;;
17:42:17.0;18.936;1.22;;;;;;
17:42:18.0;20.434;1.22;;;;;;
17:42:19.0;28.462;1.224;;;;;;
17:42:20.0;38.305;1.223;;;;;;
17:42:21.0;18.076;1.22;;;;;;
17:42:22.0;18.075;1.219;;;;;;
17:42:23.0;19.515;1.218;;;;;;
17:42:24.0;27.621;1.218;;;;;;
17:42:25.0;31.782;1.216;;;;;;
17:42:26.0;24.142;1.219;;;;;;
17:42:27.0;28.934;1.215;;;;;;
17:42:28.0;17.692;1.213;;;;;;
17:42:29.0;18.447;1.214;;;;;;
17:42:30.0;28.954;1.215;;;;;;
17:42:31.0;20.759;1.211;;;;;;
17:42:32.0;19.284;1.213;;;;;;
17:42:33.0;32.816;1.214;;;;;;
17:42:34.0;35.641;1.213;;;;;;
17:42:35.0;16.774;1.214;;;;;;
17:42:36.0;19.44;1.218;;;;;;
17:42:37.0;19.54;1.216;;;;;;
17:42:38.0;22.547;1.217;;;;;;
17:42:39.0;34.793;1.215;;;;;;
17:42:40.0;21.882;1.215;;;;;;
17:42:41.0;24.111;1.218;;;;;;
17:42:42.0;21.005;1.217;;;;;;
17:42:43.0;21.728;1.215;;;;;;
17:42:44.0;19.847;1.213;;;;;;
17:42:45.0;20.457;1.22;;;;;;
17:42:46.0;32.734;1.22;;;;;;
17:42:47.0;33.376;1.217;;;;;;
17:42:48.0;21.243;1.215;;;;;;
17:42:49.0;19.284;1.218;;;;;;
17:42:50.0;25;1.217;;;;;;
17:42:51.0;18.03;1.216;;;;;;
17:42:52.0;22.193;1.215;;;;;;
17:42:53.0;26.692;1.215;;;;;;
17:42:54.0;32.745;1.215;;;;;;
17:42:55.0;37.757;1.215;;;;;;
17:42:56.0;36.41;1.214;;;;;;
17:42:57.0;20.614;1.234;;;;;;
17:42:58.0;18.589;1.217;;;;;;
17:42:59.0;22.151;1.216;;;;;;
17:43:00.0;19.44;1.216;;;;;;
17:43:01.0;18.998;1.214;;;;;;
17:43:02.0;21.556;1.213;;;;;;
17:43:03.0;27.763;1.215;;;;;;
17:43:04.0;22.519;1.216;;;;;;
17:43:05.0;21.875;1.215;;;;;;
17:43:06.0;19.54;1.216;;;;;;
17:43:07.0;18.043;1.215;;;;;;
17:43:08.0;20.918;1.218;;;;;;
17:43:09.0;26.888;1.214;;;;;;
17:43:10.0;42.139;1.214;;;;;;
17:43:11.0;33.766;1.215;;;;;;
17:43:12.0;35.705;1.215;;;;;;
17:43:13.0;18.622;1.215;;;;;;
17:43:14.0;18.17;1.214;;;;;;
17:43:15.0;22.634;1.216;;;;;;
17:43:16.0;20.075;1.215;;;;;;
17:43:17.0;22.842;1.216;;;;;;
17:43:18.0;19.379;1.216;;;;;;
17:43:19.0;19.284;1.216;;;;;;
17:43:20.0;23.027;1.216;;;;;;
17:43:21.0;23.809;1.213;;;;;;
17:43:22.0;19.693;1.215;;;;;;
17:43:23.0;16.025;1.215;;;;;;
17:43:24.0;17.241;1.215;;;;;;
17:43:25.0;21.811;1.214;;;;;;
17:43:26.0;17.938;1.216;;;;;;
17:43:27.0;14.852;1.218;;;;;;
17:43:28.0;18.654;1.216;;;;;;
17:43:29.0;18.274;1.213;;;;;;
17:43:30.0;19.108;1.213;;;;;;
17:43:31.0;19.305;1.216;;;;;;
17:43:32.0;26.598;1.215;;;;;;
17:43:33.0;38.028;1.217;;;;;;
17:43:34.0;32.731;1.216;;;;;;
17:43:35.0;29.419;1.217;;;;;;
17:43:36.0;21.355;1.213;;;;;;
17:43:37.0;16.497;1.214;;;;;;
17:43:38.0;20.667;1.234;;;;;;
17:43:39.0;28.005;1.217;;;;;;
17:43:40.0;36;1.22;;;;;;
17:43:41.0;19.24;1.216;;;;;;
17:43:42.0;18.646;1.215;;;;;;
17:43:43.0;18.695;1.215;;;;;;
17:43:44.0;23.924;1.217;;;;;;
17:43:45.0;23.303;1.217;;;;;;
17:43:46.0;17.503;1.217;;;;;;
17:43:47.0;27.33;1.216;;;;;;
17:43:48.0;16.944;1.216;;;;;;
17:43:49.0;18.709;1.222;;;;;;
17:43:50.0;19.065;1.221;;;;;;
17:43:51.0;18.343;1.218;;;;;;
17:43:52.0;21.52;1.216;;;;;;
17:43:53.0;31.578;1.215;;;;;;
17:43:54.0;23.634;1.212;;;;;;
17:43:55.0;21.032;1.212;;;;;;
17:43:56.0;22.023;1.213;;;;;;
17:43:57.0;36.386;1.215;;;;;;
17:43:58.0;38.095;1.221;;;;;;
17:43:59.0;18.135;1.216;;;;;;
17:44:00.0;12.151;1.218;;;;;;
17:44:01.0;16.901;1.214;;;;;;
17:44:02.0;16.793;1.213;;;;;;
17:44:03.0;31.673;1.212;;;;;;
17:44:04.0;25.935;1.215;;;;;;
17:44:05.0;20.535;1.218;;;;;;
17:44:06.0;19.483;1.216;;;;;;
17:44:07.0;26.356;1.217;;;;;;
17:44:08.0;19.515;1.216;;;;;;
17:44:09.0;28.165;1.217;;;;;;
17:44:10.0;21.739;1.216;;;;;;
17:44:11.0;20.178;1.217;;;;;;
17:44:12.0;15.969;1.219;;;;;;
17:44:13.0;20.978;1.225;;;;;;
17:44:14.0;19.795;1.224;;;;;;
17:44:15.0;17.579;1.215;;;;;;
17:44:16.0;16.41;1.217;;;;;;
17:44:17.0;26.598;1.217;;;;;;
17:44:18.0;33.759;1.216;;;;;;
17:44:19.0;34.366;1.233;;;;;;
17:44:20.0;46.811;1.217;;;;;;
17:44:21.0;35.903;1.218;;;;;;
17:44:22.0;37.694;1.217;;;;;;
17:44:23.0;33.12;1.215;;;;;;
17:44:24.0;35.612;1.218;;;;;;
17:44:25.0;38.033;1.217;;;;;;
17:44:26.0;23.927;1.213;;;;;;
17:44:27.0;18.613;1.214;;;;;;
17:44:28.0;16.475;1.214;;;;;;
17:44:29.0;29.093;1.218;;;;;;
17:44:30.0;34.765;1.214;;;;;;
17:44:31.0;36.398;1.214;;;;;;
17:44:32.0;22.997;1.214;;;;;;
17:44:33.0;28.221;1.217;;;;;;
17:44:34.0;18.67;1.216;;;;;;
17:44:35.0;18.359;1.216;;;;;;
17:44:36.0;18.98;1.214;;;;;;
17:44:37.0;19.823;1.214;;;;;;
17:44:38.0;19.512;1.213;;;;;;
